n,m,density,avg_degree,log_n,log_m,mean_weight,std_weight,min_weight,max_weight,skew_weight,connected_components,best_algorithm,best_time_ms
393,530,0.00688061,2.69720102,5.97380961,6.27287701,51.33461919,29.04478901,0.38030565,99.71661377,-0.06008623,1,kruskal,0.42914900
362,623,0.00953460,3.44198895,5.89164421,6.43454652,51.15092239,28.50470535,0.10205077,99.98719788,-0.06217762,1,kruskal,0.40901100
319,318,0.00626959,1.99373041,5.76519110,5.76205138,48.35560290,29.20677556,0.10390515,99.10380554,-0.00889695,1,kruskal,0.33221900
4762,15242,0.00134457,6.40151197,8.46842303,9.63181005,50.29739699,28.94750980,0.02179896,99.99992371,0.00342113,1,kruskal,7.99696500
1699,16641,0.01153661,19.58917010,7.43779512,9.71962481,50.00829656,28.98887606,0.01055336,99.99666595,-0.00761116,1,kruskal,4.49883500
1495,122114,0.10934619,163.36321070,7.30988149,11.71271031,50.02931329,28.93891851,0.01162274,99.99960327,0.00120791,1,prim,19.12669500
587,48956,0.28464280,166.80068143,6.37502482,10.79867721,50.22714180,28.92080626,0.01063852,99.99845886,-0.00344409,1,prim,5.58548500
1090,1089,0.00183486,1.99816514,6.99393298,6.99301512,50.46684883,28.70083746,0.01869317,99.83021545,-0.03965417,1,kruskal,1.19244300
305,313,0.00675151,2.05245902,5.72031178,5.74620319,51.85216713,27.34449605,0.07695206,99.97903442,-0.04905728,1,kruskal,0.31670600
748,32676,0.11695982,87.36898396,6.61740298,10.39439614,49.83860637,28.89521506,0.01004780,99.99874878,0.01455380,1,prim,4.17384200
1009,34662,0.06816037,68.70564916,6.91671502,10.45339927,50.06528007,28.82865258,0.01389422,99.99617767,0.00192282,1,prim,5.17127100
557,109634,0.70801958,393.65888689,6.32256524,11.60490282,50.03339893,28.86268377,0.01085808,99.99958038,0.00326489,1,prim,9.20010300
3441,13394,0.00226307,7.78494624,8.14351741,9.50256212,49.96131782,29.01926835,0.02965762,99.97750854,-0.00118565,1,kruskal,7.28146000
4589,78790,0.00748445,34.33863587,8.43141741,11.27454136,50.02216291,28.83202167,0.01058730,99.99996948,0.00369158,1,kruskal,20.98714200
1073,160006,0.27820937,298.24044734,6.97821374,11.98296659,50.05891835,28.81732717,0.01126226,99.99864960,-0.00349487,1,prim,19.41496400
743,9845,0.03571519,26.50067295,6.61069604,9.19471899,50.08234042,28.93056777,0.01509825,99.99933624,0.01279364,1,prim,2.16482000
493,45495,0.37512987,184.56389452,6.20050917,10.72535771,49.70069288,28.77246410,0.01015579,99.99481201,0.01150666,1,prim,4.68478100
3385,22966,0.00400983,13.56927622,8.12710919,10.04177014,50.01195594,28.89261240,0.02571261,99.99983978,0.00582071,1,kruskal,8.38245700
631,16665,0.08384273,52.82091918,6.44730586,9.72106599,49.83348163,28.86945869,0.02446786,99.98664093,0.00382375,1,prim,2.74684500
458,38161,0.36464315,166.64192140,6.12686918,10.54956933,49.86701164,28.91842436,0.01128682,99.99707031,0.00309252,1,prim,4.45251000
8815,70093,0.00180430,15.90311968,9.08421009,11.15757821,50.03022606,28.96526471,0.01128915,99.99898529,-0.00310871,1,kruskal,34.55099500
1440,184508,0.17808277,256.26111111,7.27239839,12.12544810,49.98562573,28.84853495,0.01046943,99.99949646,0.00355174,1,prim,27.21703100
1278,16128,0.01976463,25.23943662,7.15305163,9.68831217,49.61543216,28.87518833,0.01539140,99.99755859,0.02842410,1,kruskal,3.61492800
534,5622,0.03950503,21.05617978,6.28039584,8.63444275,50.07160055,28.67985374,0.03783105,99.99110413,-0.00424253,1,kruskal,1.24420100
2462,26079,0.00860838,21.18521527,7.80872931,10.16888567,49.91024580,28.86186739,0.01178288,99.98948669,0.00644854,1,kruskal,7.08812700
682,23904,0.10293643,70.09970674,6.52502966,10.08180109,49.98259745,28.90499661,0.01031790,99.99919891,-0.00387385,1,kruskal,4.09640500
371,12120,0.17658629,65.33692722,5.91620206,9.40261226,49.48840921,28.80770724,0.01905765,99.99674225,0.02901178,1,prim,2.02155000
746,44209,0.15909099,118.52278820,6.61472560,10.69668367,50.27646989,28.77458793,0.01661389,99.99548340,-0.01197301,1,prim,7.03347400
2201,24358,0.01006072,22.13357565,7.69666708,10.10061562,50.07316245,28.84558005,0.01022724,99.99890900,-0.00645213,1,kruskal,6.77137500
6610,57920,0.00265168,17.52496218,8.79633893,10.96681803,50.08597139,28.85544070,0.01043491,99.99930573,-0.00411647,1,kruskal,21.62779600
585,59093,0.34593724,202.02735043,6.37161185,10.98686775,49.98962771,28.91312472,0.01062059,99.99747467,-0.00020241,1,prim,6.05541400
6491,161251,0.00765554,49.68448621,8.77817188,11.99071744,49.96594791,28.82528132,0.01032996,99.99998474,-0.00048371,1,kruskal,43.91064700
1900,7271,0.00403038,7.65368421,7.54960917,8.89164911,50.43372972,28.61023228,0.01620813,99.98309326,-0.02711629,1,kruskal,3.98719700
345,30116,0.50751601,174.58550725,5.84354442,10.31281187,49.96033267,28.84519426,0.01077699,99.99948883,0.00388597,1,prim,3.93870300
2494,133098,0.04281370,106.73456295,7.82164313,11.79884098,50.08471043,28.83155962,0.01049583,99.99964142,-0.00336223,1,prim,30.38935400
939,42134,0.09567407,89.74227902,6.84481548,10.64861029,49.70393767,28.73478237,0.01345207,99.99968719,0.01131844,1,prim,7.67727200
729,728,0.00274348,1.99725652,6.59167373,6.59030105,50.84298841,28.46081192,0.04227257,99.95507812,-0.05067568,1,kruskal,0.86173300
305,2518,0.05431406,16.51147541,5.72031178,7.83122021,50.21237999,29.01123791,0.02406629,99.99870300,-0.00341735,1,kruskal,0.61416200
742,2772,0.01008326,7.47169811,6.60934924,7.92732436,49.40682431,28.93724295,0.01585252,99.91384125,0.02512432,1,kruskal,1.16693700
354,2409,0.03855572,13.61016949,5.86929691,7.78696700,50.43394676,28.60635655,0.02105849,99.95699310,-0.04700969,1,kruskal,0.67680000
779,124548,0.41100745,319.76379974,6.65801105,11.73244646,49.97424369,28.85641945,0.01001993,99.99846649,0.00294572,1,prim,13.74519400
528,2696,0.01937784,10.21212121,6.26909628,7.89952447,49.33642224,28.92524628,0.08345211,99.92931366,0.01791743,1,kruskal,0.86548500
2305,19564,0.00736774,16.97527115,7.74283596,9.88144642,50.24425099,28.73342861,0.01350024,99.99460602,-0.00595081,1,kruskal,6.09649900
359,34340,0.53438322,191.30919220,5.88332239,10.44406613,49.95338886,28.85608024,0.01006095,99.99820709,0.00546827,1,prim,3.43827100
1029,18935,0.03580031,36.80272109,6.93634274,9.84876734,50.11964305,28.79188304,0.01630107,99.99997711,-0.00427646,1,prim,3.65918800
1520,4073,0.00352812,5.35921053,7.32646561,8.31213511,49.23738651,28.83084985,0.02813569,99.99535370,0.01778358,1,kruskal,2.30048800
1631,22541,0.01695749,27.64071122,7.39694860,10.02309115,50.01065428,28.87981156,0.01205166,99.99916077,-0.00363794,1,kruskal,5.48060400
5009,168072,0.01340016,67.10800559,8.51899157,12.03214774,49.95592544,28.89330777,0.01043263,99.99965668,0.00086604,1,kruskal,42.15427500
347,32014,0.53329113,184.51873199,5.84932478,10.37392859,49.86238568,28.86859763,0.01422787,99.99951172,0.00497801,1,prim,3.08428400
7272,76424,0.00289076,21.01870187,8.89178664,11.24405206,50.07612279,28.89570731,0.01118713,99.99853516,-0.00289719,1,kruskal,29.55897500
1266,199117,0.24866468,314.56082148,7.14361760,12.20164787,50.06743121,28.88091026,0.01034944,99.99985504,0.00002616,1,prim,29.18585300
342,1550,0.02658161,9.06432749,5.83481074,7.34601021,49.52817818,28.92010443,0.05109450,99.95668793,0.03453681,1,kruskal,0.56651400
1948,144480,0.07618734,148.33675565,7.57455848,11.88089637,49.91237467,28.90652538,0.01015179,99.99908447,0.00655505,1,prim,27.77717000
1152,175169,0.26421620,304.11284722,7.04925484,12.07350650,50.02686781,28.88201751,0.01079776,99.99933624,-0.00424373,1,prim,25.50168600
800,89192,0.27907384,222.98000000,6.68461173,11.39854663,50.06866228,28.89526590,0.01104875,99.99894714,0.00069258,1,prim,12.66064100
1128,86265,0.13571617,152.95212766,7.02820143,11.36517923,50.07656560,28.85991971,0.01115337,99.99942780,-0.00244714,1,prim,13.98754200
351,41060,0.66845747,233.96011396,5.86078622,10.62278969,50.10304321,28.87173971,0.01114255,99.99968719,-0.00854529,1,prim,4.10520500
1163,56452,0.08354558,97.07996561,7.05875815,10.94114600,49.85932457,28.88329553,0.01043377,99.99848938,-0.00097885,1,prim,9.17631200
947,8624,0.01925297,18.21330517,6.85329909,9.06230429,50.06368202,28.82998308,0.01905185,99.99703217,-0.00916081,1,kruskal,2.52333500
3033,6394,0.00139060,4.21628750,8.01730751,8.76311533,50.22403102,28.93383496,0.02710284,99.98329163,-0.00286459,1,kruskal,4.95641900
816,20823,0.06262180,51.03676471,6.70441435,9.94381342,50.04054338,28.89613889,0.01727551,99.98091125,0.00528507,1,prim,4.09664100
963,155795,0.33634281,323.56178609,6.87005341,11.95629632,49.88723103,28.89030480,0.01155364,99.99910736,0.00623953,1,prim,22.25308300
1565,17890,0.01461804,22.86261981,7.35564110,9.79199718,50.03967025,28.70024307,0.01507308,99.99961853,-0.00068751,1,kruskal,5.23149800
479,5278,0.04610372,22.03757829,6.17170060,8.57130252,50.32022585,28.87028004,0.01549153,99.99838257,-0.03010178,1,kruskal,1.16016000
832,1343,0.00388492,3.22836538,6.72383244,7.20266120,48.51292266,29.43557573,0.01685683,99.90029907,0.03577371,1,kruskal,1.03623500
1111,21532,0.03492025,38.76147615,7.01301579,9.97729548,50.16257116,28.84624525,0.01294078,99.99704742,-0.00855812,1,prim,5.31828300
529,77569,0.55542905,293.26654064,6.27098843,11.25892314,49.86689021,28.81993386,0.01127543,99.99957275,0.01033777,1,prim,8.97349100
2418,26418,0.00904059,21.85111663,7.79069603,10.18180087,49.71133283,28.85314160,0.01008770,99.99825287,0.00253442,1,kruskal,7.42212000
2196,75540,0.03134297,68.79781421,7.69439280,11.23241760,49.79139197,28.92620601,0.01052428,99.99624634,0.00825799,1,prim,15.00819100
2212,32432,0.01326264,29.32368897,7.70165236,10.38690087,50.45824160,28.85877877,0.01023716,99.99423218,-0.02442681,1,kruskal,8.52580200
7197,46211,0.00178457,12.84173961,8.88141955,10.74097314,50.25782182,28.89722730,0.01278053,99.99437714,-0.01553454,1,kruskal,23.69072700
302,1560,0.03432268,10.33112583,5.71042702,7.35244110,49.62421703,29.14386421,0.01006842,99.97717285,0.03025800,1,kruskal,0.47559100
1872,43629,0.02491298,46.61217949,7.53476266,10.68347735,49.74828994,28.95272000,0.01291053,99.99958038,0.00543800,1,prim,9.92034200
698,156435,0.64309587,448.23782235,6.54821910,11.96039587,50.13393087,28.87088004,0.01030433,99.99938965,-0.00701475,1,prim,14.94738300
592,19291,0.11027461,65.17229730,6.38350663,9.86739394,50.01236368,28.75022503,0.01976483,99.99596405,-0.00099749,1,prim,2.59482200
366,4394,0.06578337,24.01092896,5.90263333,8.38799525,50.71612502,29.09434864,0.01634526,99.96859741,-0.04958477,1,kruskal,0.89787900
2667,5955,0.00167505,4.46569179,7.88870952,8.69198648,49.71875249,28.68768776,0.05784531,99.97125244,0.01616470,1,kruskal,4.00668100
480,9792,0.08517745,40.80000000,6.17378610,9.18932100,50.45908941,28.83898740,0.03519017,99.99947357,-0.00930250,1,prim,1.54155600
3554,7365,0.00116651,4.14462577,8.17582901,8.90449433,50.04650537,28.98841269,0.04639710,99.99262238,-0.01419504,1,kruskal,5.31943700
880,110377,0.28538887,250.85681818,6.77992191,11.61165706,50.06332323,28.92435594,0.01095728,99.99970245,-0.00029387,1,prim,12.51466900
342,23747,0.40724735,138.87134503,5.83481074,10.07521149,49.80885263,28.90167644,0.01168092,99.99913788,0.00111713,1,prim,2.28876800
1060,3460,0.00616459,6.52830189,6.96602419,8.14902387,50.68841082,28.62365410,0.02403058,99.97264099,-0.01718706,1,kruskal,1.58326400
1244,22754,0.02943041,36.58199357,7.12608727,10.03249623,50.04062306,28.80690586,0.01621540,99.99047089,0.00739741,1,prim,4.40402600
2910,88000,0.02079103,60.48109966,7.97590836,11.38509209,50.18725429,28.86137389,0.01205371,99.99937439,-0.01259902,1,prim,19.27152900
405,35559,0.43465347,175.60000000,6.00388707,10.47894857,50.03422833,28.80857767,0.01018613,99.99853516,0.00075442,1,prim,3.37452900
533,8054,0.05680712,30.22138837,6.27852142,8.99392414,50.09280053,28.82625934,0.02395794,99.99918365,0.01615355,1,prim,1.45522800
959,26574,0.05784993,55.42022941,6.86589107,10.18768857,49.89926180,28.75031663,0.01176035,99.99897003,0.01459638,1,prim,4.09168900
3298,129497,0.02381881,78.53062462,8.10107150,11.77141299,49.95599112,28.82990399,0.01069928,99.99961853,0.00132396,1,prim,27.49922600
382,37854,0.52017974,198.18848168,5.94542061,10.54149193,49.93714245,28.88336220,0.01042399,99.99156952,0.00329489,1,prim,3.75507500
1557,10646,0.00878857,13.67501606,7.35051617,9.27293951,49.93838848,28.75231885,0.01127993,99.99522400,0.00763592,1,kruskal,3.24312000
1096,3007,0.00501117,5.48722628,6.99942247,8.00869818,50.53340798,29.07952635,0.07446871,99.96842957,-0.02415114,1,kruskal,1.54540300
625,78631,0.40323590,251.61920000,6.43775165,11.27252130,49.95885862,28.81331775,0.01041307,99.99783325,0.00600232,1,prim,8.10582500
1432,131495,0.12833839,183.65223464,7.26682735,11.78672411,49.92414484,28.86332955,0.01033885,99.99777985,0.00262563,1,prim,18.94127400
2678,191683,0.05347547,143.15384615,7.89282553,12.16359824,50.06700530,28.87936923,0.01100126,99.99998474,-0.00279200,1,prim,38.53785700
619,1292,0.00675481,4.17447496,6.42810527,7.16394668,51.13797074,29.34251032,0.07901765,99.95709229,-0.05392738,1,kruskal,0.78344300
348,41770,0.69180827,240.05747126,5.85220248,10.63993366,49.97792859,28.89709683,0.01856899,99.99870300,0.00403546,1,prim,3.37260200
471,4478,0.04045715,19.01486200,6.15485809,8.40693180,50.31711439,28.79943851,0.05494241,99.99884796,0.00128241,1,kruskal,1.04173300
972,178490,0.37823211,367.26337449,6.87935580,12.09228786,49.98555629,28.84740781,0.01015659,99.99948120,0.00102315,1,prim,20.31875400
1374,9743,0.01032917,14.18195051,7.22548147,9.18430436,49.74341900,28.92008521,0.02062079,99.99372101,0.01648395,1,kruskal,2.93714100
311,394,0.00817343,2.53376206,5.73979291,5.97635091,51.38765917,28.74786570,0.04891575,99.72335815,-0.02484799,1,kruskal,0.33815600
384,15087,0.20516482,78.57812500,5.95064255,9.62158872,50.22138193,28.75563388,0.01080188,99.99350739,-0.00203976,1,prim,1.77902900
355,50203,0.79896554,282.83380282,5.87211779,10.82383006,49.98052281,28.85932922,0.01010670,99.99961853,0.00118866,1,prim,4.09390500
365,3569,0.05372573,19.55616438,5.89989735,8.18004072,50.82618252,28.64484910,0.04550365,99.99959564,-0.04691968,1,kruskal,0.81677700
2233,103846,0.04167128,93.01030004,7.71110125,11.55066431,49.99575368,28.87254061,0.01207324,99.99952698,-0.00020222,1,prim,18.80340900
5136,70371,0.00533652,27.40303738,8.54402985,11.16153653,49.97712982,28.80280709,0.01296629,99.99919891,0.00043819,1,kruskal,20.33156800
480,67552,0.58761308,281.46666667,6.17378610,11.12065295,50.01579262,28.89559587,0.01292676,99.99927521,-0.00119572,1,prim,6.65011500
710,3728,0.01481158,10.50140845,6.56526497,8.22362718,50.86349114,28.78541194,0.04976620,99.99483490,-0.02602089,1,kruskal,1.24376000
440,13030,0.13491406,59.22727273,6.08677473,9.47500967,49.75348954,28.83767134,0.04258011,99.99758911,0.01425174,1,prim,1.67045300
345,344,0.00579710,1.99420290,5.84354442,5.84064166,49.63976998,28.85391763,0.57734829,99.99325562,0.05005519,1,kruskal,0.35684600
653,35644,0.16743863,109.16998469,6.48157713,10.48133611,49.95230582,28.76969836,0.01112430,99.99957275,-0.00365312,1,prim,4.15864700
2912,137988,0.03255650,94.77197802,7.97659541,11.83492200,49.88086101,28.85310740,0.01094508,99.99971771,0.00739818,1,prim,27.98565000
1015,103094,0.20033618,203.14088670,6.92264389,11.54339647,49.92442188,28.87702961,0.01248757,99.99876404,0.00083816,1,prim,12.45888700
1107,185968,0.30378440,335.98554652,7.00940893,12.13332989,49.93296412,28.87253308,0.01280354,99.99948120,0.00006729,1,prim,22.25925000
2090,35901,0.01644568,34.35502392,7.64491934,10.48852043,50.07180692,28.80040305,0.01550736,99.99855042,-0.00092894,1,kruskal,8.16979500
651,10617,0.05018079,32.61751152,6.47850964,9.27021177,50.01541591,29.16727315,0.02545575,99.98936462,-0.01194538,1,prim,1.92103600
9691,169550,0.00361107,34.99122898,9.17895290,12.04090315,49.93435168,28.80666369,0.01048827,99.99941254,0.00287185,1,kruskal,54.75654700
1741,120197,0.07935524,138.07811603,7.46221494,11.69688734,50.05223651,28.87788369,0.01017039,99.99983215,-0.00536598,1,prim,21.83280500
643,112535,0.54521979,350.03110420,6.46614472,11.63101956,50.02906278,28.73815321,0.01007927,99.99975586,-0.00268991,1,prim,11.86595500
841,72475,0.20518374,172.35434007,6.73459166,11.19099695,50.04514956,28.87422993,0.01415792,99.99458313,-0.00330199,1,prim,8.87725800
328,327,0.00609756,1.99390244,5.79301361,5.78996017,50.47077675,28.87354321,0.31969893,99.08264160,0.00362224,1,kruskal,0.33461500
2518,27194,0.00858152,21.59968229,7.83122021,10.21075164,50.16741712,28.87055098,0.01103553,99.99877930,-0.00429727,1,kruskal,7.60046200
455,5416,0.05243743,23.80659341,6.12029742,8.59711281,49.71813828,28.41524612,0.01844560,99.99429321,0.01839882,1,kruskal,1.13034800
4944,18547,0.00151787,7.50283172,8.50593000,9.82806333,49.87883768,28.90110405,0.02228953,99.99949646,-0.00014028,1,kruskal,9.13065200
511,79712,0.61173401,311.98434442,6.23636959,11.28617542,50.10324916,28.83003387,0.01012409,99.99983978,-0.00143186,1,prim,8.19280600
388,26526,0.35331255,136.73195876,5.96100534,10.18588066,50.02895551,28.83560583,0.01067719,99.99228668,0.00062552,1,prim,3.08581500
558,31995,0.20588406,114.67741935,6.32435896,10.37333492,49.94194145,28.87003538,0.01023546,99.99862671,0.00185102,1,prim,5.87806000
461,3992,0.03764972,17.31887202,6.13339804,8.29204764,50.25660695,28.57880738,0.02976264,99.97135162,-0.00535995,1,kruskal,1.04382700
343,465,0.00792798,2.71137026,5.83773045,6.14203741,50.54600680,28.51434273,0.38482916,99.95954132,0.02302631,1,kruskal,0.37536900
505,504,0.00396040,1.99603960,6.22455843,6.22257627,49.33096067,29.68581080,0.27885112,99.58821869,-0.04877739,1,kruskal,0.52114300
741,79513,0.29001350,214.60998650,6.60800063,11.28367581,49.99374592,28.88352090,0.01053066,99.99600983,0.00259203,1,prim,9.78619900
346,18067,0.30270587,104.43352601,5.84643878,9.80184235,49.70798564,28.91604278,0.01180617,99.99635315,0.01273534,1,prim,1.88551900
3769,161877,0.02279702,85.89917750,8.23456499,11.99459207,49.91269148,28.96262477,0.01188867,99.99990845,0.00370292,1,prim,36.89046100
2122,4709,0.00209253,4.43826579,7.66011432,8.45723085,49.36129529,29.16043396,0.03115986,99.97781372,0.01866243,1,kruskal,3.04698700
975,194307,0.40921813,398.57846154,6.88243747,12.17719466,50.02011210,28.88501116,0.01122631,99.99885559,-0.00045702,1,prim,21.38440500
4635,120319,0.01120362,51.91758360,8.44139148,11.69790183,50.00617089,28.84271991,0.01008304,99.99987030,-0.00222843,1,kruskal,29.32449100
2446,7014,0.00234564,5.73507768,7.80220932,8.85566343,50.13371076,28.92321615,0.01673200,99.98588562,0.00681298,1,kruskal,3.81179300
943,196839,0.44317836,417.47401909,6.84906628,12.19014141,50.04446744,28.86411955,0.01123134,99.99992371,0.00250869,1,prim,21.87780000
1833,3104,0.00184869,3.38679760,7.51370925,8.04044688,50.63788345,28.78089534,0.04251721,99.99998474,-0.02180677,1,kruskal,2.43248300
334,24821,0.44633256,148.62874251,5.81114099,10.11944535,49.94699496,29.04094261,0.01042273,99.99968719,0.00290511,1,prim,2.32418900
388,3158,0.04206292,16.27835052,5.96100534,8.05769419,51.40615327,28.65289019,0.07146375,99.94736481,-0.04846684,1,kruskal,0.77501900
902,12385,0.03047858,27.46119734,6.80461452,9.42424134,49.74626531,28.77892546,0.01049281,99.99418640,0.00421348,1,prim,2.55600000
769,53957,0.18272174,140.33029909,6.64509097,10.89594271,50.16611083,28.87930198,0.01270527,99.99945068,-0.01177881,1,prim,6.63043600
